city,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
Austin,5806636,579290,78704,30.24316195,-97.73920302,Entire home/apt,150,2,4,1/19/2016,0.19,14,351
Austin,5615072,579290,78704,30.24499016,-97.73936782,Entire home/apt,150,2,11,1/2/2017,0.49,14,356
Austin,1397983,7547072,78704,30.25000563,-97.79314157,Private room,150,2,2,10/2/2016,0.07,1,357
Austin,2253306,4254680,78704,30.25598181,-97.74745956,Entire home/apt,150,3,5,3/17/2015,0.14,1,2
Austin,8436527,44421164,78704,30.25368979,-97.77017513,Entire home/apt,150,3,4,1/1/2017,0.49,1,30
Austin,352029,1783109,78704,30.24293435,-97.74652355,Private room,150,3,7,3/17/2016,0.12,1,332
Austin,959630,5215945,78704,30.25447083,-97.76802565,Entire home/apt,150,3,94,3/4/2017,1.99,1,335
Austin,1165854,5766765,78704,30.25641733,-97.75579425,Entire home/apt,150,3,1,3/15/2016,0.08,2,339
Austin,6088588,21923273,78704,30.26046405,-97.77331893,Entire home/apt,150,3,7,10/3/2016,0.4,1,365
Austin,7093307,27426313,78704,30.25431397,-97.7722764,Entire home/apt,150,4,1,9/27/2015,0.06,2,247
Austin,8548763,27426313,78704,30.23727217,-97.78401987,Entire home/apt,150,4,2,8/8/2016,0.21,2,309
Austin,52874,245318,78704,30.24629309,-97.74739029,Entire home/apt,150,5,20,10/11/2016,0.26,1,72
Austin,765098,1708289,78704,30.24840402,-97.74063148,Entire home/apt,150,5,17,10/26/2016,0.34,1,270
Austin,4234150,13208189,78704,30.24971637,-97.73789393,Entire home/apt,150,6,1,10/13/2014,0.03,4,7
Austin,705858,3626574,78704,30.24645832,-97.74737957,Entire home/apt,154,1,224,3/5/2017,4.25,3,288
Austin,8459671,306395,78704,30.25519512,-97.75815602,Entire home/apt,154,2,13,10/10/2016,0.74,1,174
Austin,17009224,113933773,78704,30.24509876,-97.76301606,Entire home/apt,155,1,4,3/5/2017,4,2,21
Austin,911955,4893298,78704,30.25162538,-97.7686221,Entire home/apt,155,2,149,3/1/2017,3.02,8,191
Austin,4936680,790363,78704,30.23639173,-97.77507745,Entire home/apt,155,2,28,2/19/2017,1.29,1,309
Austin,954116,5181843,78704,30.24366178,-97.7384868,Entire home/apt,155,2,149,2/28/2017,3.07,1,310
Austin,5729593,579290,78704,30.25987976,-97.76557173,Entire home/apt,155,2,4,10/16/2016,0.2,14,315
Austin,5342176,2791060,78704,30.25133598,-97.77802178,Entire home/apt,155,2,2,10/12/2015,0.09,1,358
Austin,968883,169512,78704,30.24644906,-97.73831292,Entire home/apt,155,3,19,1/19/2017,0.66,3,339
Austin,104386,543367,78704,30.24257759,-97.7614119,Entire home/apt,155,3,107,12/9/2016,1.52,1,344
Austin,5537904,28717037,78704,30.25663153,-97.76725433,Entire home/apt,156,2,14,2/21/2017,0.81,1,350
Austin,11039978,12936873,78704,30.25862386,-97.74800865,Entire home/apt,157,2,16,1/31/2017,1.37,16,16
Austin,11042612,12936873,78704,30.25997023,-97.74678616,Entire home/apt,157,2,6,2/12/2017,0.77,16,41
Austin,9995124,252726,78704,30.24591401,-97.74879861,Entire home/apt,158,1,35,2/20/2017,2.71,1,311
Austin,12034873,44487,78704,30.24490799,-97.73979097,Entire home/apt,159,1,49,2/13/2017,4.61,2,318
Austin,2057036,10293287,78704,30.24933703,-97.77858964,Entire home/apt,159,1,38,1/30/2017,1.04,7,345
Austin,5510293,5150771,78704,30.26092691,-97.76169943,Entire home/apt,159,2,142,3/3/2017,5.92,2,308
Austin,13648815,417353,78704,30.24021589,-97.7901399,Entire home/apt,159,2,6,12/4/2016,0.82,2,312
Austin,11101584,4450438,78704,30.24217711,-97.74242746,Entire home/apt,159,3,16,10/24/2016,1.3,1,71
Austin,10543087,6058769,78704,30.2487321,-97.74420139,Entire home/apt,159,3,1,10/11/2016,0.2,1,334
Austin,8609241,45293062,78704,30.26491133,-97.76251402,Private room,160,1,1,10/5/2015,0.06,1,0
Austin,10750555,36638083,78704,30.25516453,-97.74645197,Shared room,160,1,1,3/22/2016,0.09,1,0
Austin,15205538,96576521,78704,30.22603066,-97.75472324,Entire home/apt,160,1,3,2/19/2017,0.6,1,90
Austin,13639435,32078224,78704,30.25433651,-97.74677976,Entire home/apt,160,2,2,1/27/2017,0.64,1,2
Austin,12928714,62990010,78704,30.26080396,-97.77360086,Entire home/apt,160,2,2,10/10/2016,0.38,1,9
Austin,999823,6386445,78704,30.24801601,-97.75140952,Entire home/apt,160,2,111,2/19/2017,3.32,2,54
Austin,2832008,579290,78704,30.24615877,-97.78392575,Entire home/apt,160,2,16,2/13/2017,0.5,14,288
Austin,6613299,18675398,78704,30.24870225,-97.75227248,Entire home/apt,160,2,28,2/20/2017,1.32,1,348
Austin,357529,1808807,78704,30.2552039,-97.76862036,Entire home/apt,160,3,88,2/28/2017,1.45,1,256
Austin,2472398,12643952,78704,30.25556968,-97.75574923,Entire home/apt,160,3,39,10/24/2016,1.07,1,358
Austin,16220472,69387001,78704,30.26448276,-97.76241245,Entire home/apt,160,4,1,1/22/2017,0.67,1,0
Austin,2686649,13752896,78704,30.23573535,-97.76795836,Entire home/apt,161,1,143,2/19/2017,4.11,1,67
Austin,11455983,12936873,78704,30.25921834,-97.7473119,Entire home/apt,162,2,14,2/14/2017,1.18,16,12
Austin,15966725,1543716,78704,30.24586057,-97.74833516,Entire home/apt,162,2,2,2/20/2017,2,1,41
Austin,7869116,24796982,78704,30.2596187,-97.77494615,Entire home/apt,162,2,3,10/11/2016,0.32,1,297
Austin,16105259,34293609,78704,30.24673006,-97.74139011,Entire home/apt,163,1,3,2/19/2017,1.91,1,355
Austin,12308357,3626574,78704,30.24440497,-97.74614656,Entire home/apt,164,1,97,3/4/2017,10.14,3,247
Austin,14807093,1488733,78704,30.25688812,-97.76186208,Entire home/apt,164,2,31,3/6/2017,5.05,22,311
Austin,2488976,6091604,78704,30.26118351,-97.762225,Private room,165,1,5,10/24/2016,0.29,1,16
Austin,16569420,56080843,78704,30.25291434,-97.74862102,Entire home/apt,165,1,7,3/6/2017,7,1,32
Austin,5021987,2076136,78704,30.24266175,-97.74002369,Entire home/apt,165,1,167,2/12/2017,6.94,2,291
Austin,1596096,8510754,78704,30.24672048,-97.74874805,Entire home/apt,165,1,44,2/20/2017,1.35,1,320
Austin,1844996,492250,78704,30.25515413,-97.74349213,Entire home/apt,165,1,50,2/21/2017,1.24,1,323
Austin,5485801,28447571,78704,30.25323282,-97.78053642,Entire home/apt,165,1,22,2/26/2017,1.27,1,330
Austin,3967972,20204134,78704,30.25555902,-97.74560308,Entire home/apt,165,2,5,11/2/2015,0.28,1,0
Austin,15084353,67997555,78704,30.25842059,-97.74913123,Entire home/apt,165,2,2,10/9/2016,0.38,1,69
Austin,12622967,68532899,78704,30.24721558,-97.73708309,Entire home/apt,165,2,38,3/5/2017,3.67,1,107
Austin,15132181,11845610,78704,30.26343361,-97.75792624,Entire home/apt,165,2,12,2/11/2017,2.31,1,135
Austin,5335157,27648445,78704,30.24555182,-97.75087389,Entire home/apt,165,2,70,2/20/2017,2.89,1,276
Austin,1704436,8428581,78704,30.24829436,-97.74655741,Entire home/apt,165,2,44,11/28/2016,1.09,1,323
Austin,5511226,25002692,78704,30.23661503,-97.7749485,Entire home/apt,165,2,11,3/5/2017,0.46,2,331
Austin,56690,268988,78704,30.2444006,-97.75120507,Entire home/apt,165,2,112,3/5/2017,1.54,2,347
Austin,70812,268988,78704,30.24501307,-97.7498583,Entire home/apt,165,2,96,2/22/2017,1.32,2,353
Austin,15323762,6094838,78704,30.25539142,-97.74699736,Entire home/apt,165,3,6,2/20/2017,1.2,1,1
Austin,1717328,4150951,78704,30.23735342,-97.75857547,Entire home/apt,165,3,69,2/19/2017,1.69,4,358
Austin,8548280,31148752,78704,30.26230351,-97.77657258,Entire home/apt,169,2,3,11/13/2016,0.18,45,349
Austin,714922,3295530,78704,30.24151791,-97.76464619,Entire home/apt,169,3,64,2/27/2017,1.22,1,355
Austin,15202419,1554536,78704,30.25515461,-97.74655218,Entire home/apt,170,2,4,2/19/2017,0.81,1,84
Austin,4859230,24977520,78704,30.2357938,-97.7483379,Entire home/apt,170,2,13,10/25/2016,0.52,1,142
Austin,4091409,1488733,78704,30.24679305,-97.74185332,Entire home/apt,170,2,75,1/30/2017,2.58,22,317
Austin,10279260,3709876,78704,30.256509,-97.75304349,Entire home/apt,170,2,29,2/23/2017,2.2,1,346
Austin,2457876,6324914,78704,30.22590983,-97.75299935,Entire home/apt,170,2,14,10/23/2016,0.38,1,359
Austin,963962,5253233,78704,30.23299985,-97.76062443,Entire home/apt,170,3,13,2/27/2017,2.31,1,80
Austin,883970,4681431,78704,30.24575327,-97.74800373,Entire home/apt,172,1,8,11/14/2016,0.47,1,289
Austin,1681780,4641823,78704,30.25868215,-97.76011142,Entire home/apt,172,2,4,4/21/2014,0.1,73,321
Austin,10708027,5776937,78704,30.25826542,-97.75969493,Entire home/apt,172,2,2,11/11/2016,0.17,2,329
Austin,1744936,4641823,78704,30.24616311,-97.74469332,Entire home/apt,172,2,49,9/25/2016,1.18,73,339
Austin,15070859,50690816,78704,30.24965024,-97.73748456,Private room,172,3,1,10/24/2016,0.22,2,354
Austin,4174762,15782486,78704,30.24328506,-97.75272281,Entire home/apt,173,1,69,2/17/2017,2.35,27,294
Austin,17406161,114080293,78704,30.25686007,-97.76255718,Entire home/apt,174,1,1,2/26/2017,1,3,343
Austin,15023340,1877030,78704,30.23495241,-97.76321864,Entire home/apt,174,2,5,2/19/2017,1.11,1,165
Austin,16825767,70742483,78704,30.24475885,-97.75976882,Private room,175,1,1,3/5/2017,1,1,75
Austin,15132809,8872441,78704,30.25684024,-97.75274153,Private room,175,1,13,3/6/2017,2.48,1,152
Austin,15248026,96962776,78704,30.25691769,-97.76830846,Private room,175,1,1,10/23/2016,0.22,1,166
Austin,11819911,62958386,78704,30.24773945,-97.75392347,Entire home/apt,175,1,117,2/18/2017,10.6,2,289
Austin,11042262,12936873,78704,30.25933838,-97.74650798,Entire home/apt,175,2,2,1/29/2017,0.17,16,1
Austin,5078787,26229179,78704,30.24369735,-97.74066661,Entire home/apt,175,2,5,1/2/2017,1,1,4
Austin,15073551,46938433,78704,30.25376614,-97.76362996,Entire home/apt,175,2,1,3/5/2017,1,1,43
Austin,8576685,15136561,78704,30.25713522,-97.77335395,Entire home/apt,175,2,1,3/17/2016,0.08,4,72
Austin,7724214,4325061,78704,30.25623449,-97.76158076,Entire home/apt,175,2,58,1/16/2017,3.01,1,91
Austin,14039175,22529811,78704,30.23660062,-97.77386534,Entire home/apt,175,2,10,2/20/2017,1.41,1,222
Austin,3478000,15219795,78704,30.26083596,-97.77329776,Entire home/apt,175,2,25,3/2/2017,0.88,7,286
Austin,2466535,12435810,78704,30.2343984,-97.76913256,Entire home/apt,175,2,25,4/18/2016,0.69,1,291
Austin,4129565,21128094,78704,30.23794797,-97.76425541,Entire home/apt,175,2,18,12/31/2016,0.64,1,301
Austin,3959242,20518039,78704,30.24947913,-97.75654345,Entire home/apt,175,2,20,6/19/2016,0.65,1,313
Austin,3032156,14613487,78704,30.25887254,-97.76012731,Entire home/apt,175,2,8,10/10/2016,0.24,1,331
Austin,2994424,15219795,78704,30.25896419,-97.77551165,Entire home/apt,175,2,11,1/21/2017,0.37,7,331
Austin,345536,1752493,78704,30.24837688,-97.76173696,Entire home/apt,175,2,91,2/27/2017,1.54,3,333
Austin,2344180,5366023,78704,30.24656337,-97.75614573,Entire home/apt,175,2,11,2/26/2017,1.79,1,344
Austin,15109228,2884687,78704,30.23860371,-97.76628234,Entire home/apt,175,2,5,11/26/2016,0.96,1,348
Austin,11398263,59818769,78704,30.23289799,-97.74620638,Entire home/apt,175,2,19,2/20/2017,1.8,1,352
Austin,14577,57304,78704,30.24902719,-97.74747831,Entire home/apt,175,2,25,2/26/2017,0.29,3,357
Austin,2363682,9274686,78704,30.24409551,-97.76151911,Entire home/apt,175,2,19,10/10/2016,0.52,1,358
Austin,5420782,27707384,78704,30.25314767,-97.75511793,Entire home/apt,175,2,17,2/19/2017,0.7,1,358
Austin,16491253,108292434,78704,30.25426797,-97.76137035,Entire home/apt,175,2,1,1/29/2017,0.79,1,358
Austin,15194730,28248246,78704,30.25142146,-97.76957509,Entire home/apt,175,3,18,3/3/2017,3.78,1,31
Austin,3772126,8082230,78704,30.26217011,-97.76543246,Entire home/apt,175,3,19,2/20/2017,0.65,1,50
Austin,4394323,22343517,78704,30.25689031,-97.74938514,Entire home/apt,175,3,12,10/24/2016,0.45,1,167
Austin,1965959,1726059,78704,30.25410824,-97.77654852,Entire home/apt,175,3,12,11/6/2016,0.34,4,307
Austin,13326225,35651570,78704,30.23794568,-97.78254974,Entire home/apt,175,5,4,2/23/2017,0.6,1,117
Austin,1883861,1822593,78704,30.23168321,-97.78146916,Entire home/apt,179,1,31,2/26/2017,0.77,1,71
Austin,5094445,3626574,78704,30.24589443,-97.74557329,Entire home/apt,179,1,196,3/5/2017,7.77,3,262
Austin,17014420,114080293,78704,30.25884673,-97.75792274,Entire home/apt,179,1,10,3/5/2017,10,3,303
Austin,1990225,890453,78704,30.23931473,-97.79027273,Private room,179,2,3,1/5/2014,0.08,1,0
Austin,5442748,11507537,78704,30.24358262,-97.75499601,Entire home/apt,179,2,5,10/7/2015,0.21,1,0
Austin,11357971,23015320,78704,30.25259331,-97.77303941,Entire home/apt,179,2,1,10/9/2016,0.2,1,1
Austin,4050985,4836699,78704,30.26062904,-97.75277503,Entire home/apt,179,2,38,3/5/2017,3.2,2,318
Austin,11202645,31148752,78704,30.24317643,-97.76008291,Entire home/apt,179,2,6,2/27/2017,0.67,45,335
Austin,6186041,32084428,78704,30.24507214,-97.75755369,Entire home/apt,179,2,5,10/24/2016,0.42,1,358
Austin,3832600,19714845,78704,30.25827972,-97.74607378,Entire home/apt,179,2,19,9/2/2016,0.63,1,360
Austin,78884,424158,78704,30.26087734,-97.7743766,Entire home/apt,179,2,40,10/13/2015,0.55,1,365
Austin,11942944,3124528,78704,30.25700922,-97.75982945,Entire home/apt,180,1,2,10/11/2016,0.39,1,9
Austin,15745163,82205354,78704,30.2572868,-97.74886889,Private room,180,1,2,1/1/2017,0.49,3,38
Austin,4403398,22857707,78704,30.25381199,-97.74745023,Entire home/apt,180,2,31,1/3/2017,1.11,3,63
Austin,4771777,579290,78704,30.26022799,-97.77147753,Entire home/apt,180,2,28,1/24/2017,1.08,14,286
Austin,14635985,90865944,78704,30.25018339,-97.77371902,Entire home/apt,180,2,18,2/26/2017,3.02,1,287
Austin,1206482,3404088,78704,30.24133321,-97.75265733,Entire home/apt,180,2,10,12/30/2016,0.24,1,348
Austin,5546635,27499979,78704,30.24553755,-97.74825081,Entire home/apt,180,3,7,5/25/2015,0.29,1,0
Austin,12750338,14977685,78704,30.26062207,-97.74808646,Entire home/apt,180,3,15,2/20/2017,1.48,1,175
Austin,8032703,12936873,78704,30.25923591,-97.74872223,Entire home/apt,182,2,4,10/14/2016,0.28,16,8
Austin,11863760,39431836,78704,30.26246216,-97.77763522,Entire home/apt,182,2,3,2/23/2017,0.57,1,78
Austin,11122045,782830,78704,30.24221844,-97.75534051,Entire home/apt,182,2,17,2/26/2017,1.39,1,109
Austin,5819674,1250939,78704,30.25196934,-97.75526395,Entire home/apt,183,2,23,11/16/2016,1.07,4,246
Austin,10846076,1352849,78704,30.26007134,-97.76943846,Entire home/apt,185,1,11,10/20/2016,0.92,1,349
Austin,14693492,27540427,78704,30.25326685,-97.74686603,Entire home/apt,185,2,2,2/19/2017,0.33,1,10
Austin,915082,4912146,78704,30.23854562,-97.75454461,Entire home/apt,185,2,21,2/28/2017,0.44,2,151
Austin,238657,1250939,78704,30.25367621,-97.75669781,Entire home/apt,185,2,30,2/25/2017,1.47,4,274
Austin,846780,4421865,78704,30.25262141,-97.7708326,Entire home/apt,185,2,106,2/12/2017,2.12,1,333
Austin,3229143,579290,78704,30.24487632,-97.78551914,Entire home/apt,187,2,20,1/2/2017,0.73,14,304
Austin,11455670,12936873,78704,30.2584138,-97.74795525,Entire home/apt,187,3,9,1/17/2017,1.18,16,14
Austin,5414189,215755,78704,30.24432764,-97.74248193,Entire home/apt,188,3,1,3/23/2015,0.04,11,82
Austin,10909360,56535868,78704,30.2336852,-97.76776083,Entire home/apt,189,3,2,3/20/2016,0.17,1,0
Austin,7724783,3501610,78704,30.24194556,-97.76211858,Entire home/apt,189,3,4,10/5/2016,0.22,1,0
Austin,6337429,3620437,78704,30.24166919,-97.74484109,Entire home/apt,189,30,4,1/16/2017,0.21,1,308
Austin,2059714,10293287,78704,30.24930131,-97.77981756,Entire home/apt,190,1,11,1/7/2017,0.48,7,354
Austin,11242704,28574528,78704,30.24530247,-97.74183997,Entire home/apt,190,2,6,5/1/2016,0.48,2,0
Austin,13766436,35463898,78704,30.23457664,-97.75148112,Entire home/apt,190,2,6,1/16/2017,0.98,1,30
Austin,9252778,18835123,78704,30.23403726,-97.79126129,Entire home/apt,190,2,9,10/2/2016,0.63,1,343
Austin,15148595,4421427,78704,30.24678111,-97.74875183,Entire home/apt,193,2,5,2/26/2017,1.1,1,230
Austin,4137046,500123,78704,30.25876749,-97.78148588,Entire home/apt,195,1,2,10/10/2016,0.07,1,0
Austin,4222121,21912193,78704,30.25447919,-97.76714885,Entire home/apt,195,1,3,3/18/2015,0.1,1,0
Austin,15161280,65375191,78704,30.26124806,-97.74722528,Private room,195,1,3,1/26/2017,0.7,2,71
Austin,7090926,386263,78704,30.25014161,-97.75398349,Entire home/apt,195,1,40,2/11/2017,2.23,5,164
Austin,15299172,77987987,78704,30.23984128,-97.78768403,Entire home/apt,195,2,1,10/9/2016,0.2,1,0
Austin,14993452,32814215,78704,30.25481974,-97.77980243,Entire home/apt,195,2,19,2/26/2017,3.48,1,52
Austin,13728800,43264606,78704,30.25764374,-97.77100775,Entire home/apt,195,2,9,2/19/2017,1.19,2,87
Austin,1233103,4150951,78704,30.23607068,-97.759199,Entire home/apt,195,2,79,2/20/2017,1.83,4,322
Austin,13185632,73760064,78704,30.25672888,-97.77104061,Private room,195,3,3,1/17/2017,0.58,1,302
Austin,746317,1840480,78704,30.25850779,-97.76985575,Entire home/apt,195,3,11,11/27/2016,0.23,8,327
Austin,13898843,16356153,78704,30.25575278,-97.74592431,Entire home/apt,197,1,11,2/19/2017,1.59,1,337
Austin,2349328,80406,78704,30.24365908,-97.74071262,Entire home/apt,199,1,42,1/22/2017,1.29,10,53
Austin,21126,80406,78704,30.24503146,-97.74075435,Entire home/apt,199,1,31,11/27/2016,0.62,10,127
Austin,2092733,80406,78704,30.24020245,-97.74188913,Entire home/apt,199,1,69,2/28/2017,2.04,10,137
Austin,2902979,80406,78704,30.24061116,-97.74120869,Entire home/apt,199,1,58,3/3/2017,1.74,10,174
Austin,7033887,37329,78704,30.23500015,-97.77859357,Entire home/apt,199,1,5,1/2/2016,0.27,7,303
Austin,3667392,80406,78704,30.24447619,-97.74099789,Entire home/apt,199,1,26,1/12/2017,0.9,10,332
Austin,4285742,80406,78704,30.24024439,-97.74102043,Entire home/apt,199,1,31,2/5/2017,1.09,10,338
Austin,8738970,45847241,78704,30.25341395,-97.75592906,Entire home/apt,199,1,3,10/9/2016,0.25,1,355
Austin,7421435,38874124,78704,30.24265159,-97.73881433,Entire home/apt,199,2,3,10/19/2015,0.15,1,0
Austin,14303279,46531006,78704,30.23774455,-97.75786304,Entire home/apt,199,2,4,10/3/2016,0.6,1,0
Austin,10789818,38404057,78704,30.24452654,-97.7380705,Entire home/apt,199,2,6,10/10/2016,0.98,1,0
Austin,15339490,4522461,78704,30.25573355,-97.75352997,Entire home/apt,199,2,4,2/13/2017,0.88,1,11
Austin,16658814,1534620,78704,30.24393735,-97.75453718,Entire home/apt,199,2,2,2/26/2017,2,1,17
Austin,4235007,17120177,78704,30.23366897,-97.78743282,Entire home/apt,199,2,18,4/17/2016,0.62,1,64
Austin,15231722,26881625,78704,30.24147324,-97.77204461,Entire home/apt,199,2,10,2/19/2017,2.19,1,102
Austin,14069621,84497747,78704,30.25236213,-97.76159704,Entire home/apt,199,2,4,11/13/2016,0.54,1,226
Austin,5260774,22369533,78704,30.25013188,-97.76045412,Entire home/apt,199,2,10,2/21/2017,0.56,1,319
Austin,2101788,4641823,78704,30.26068075,-97.75476844,Entire home/apt,199,2,15,11/4/2016,0.41,73,320
Austin,3349943,80406,78704,30.24485242,-97.73952354,Entire home/apt,199,2,13,2/19/2017,0.6,10,325
Austin,2324317,80406,78704,30.24165475,-97.74083585,Entire home/apt,199,2,36,2/25/2017,1.01,10,330
Austin,548778,2697825,78704,30.22638496,-97.76141153,Entire home/apt,199,2,28,7/17/2016,0.52,1,345
Austin,7775305,1739801,78704,30.24148278,-97.75667872,Entire home/apt,199,2,17,11/23/2016,0.96,18,348
Austin,8558348,1739801,78704,30.24188361,-97.75662123,Entire home/apt,199,2,28,2/23/2017,1.68,18,353
Austin,4461416,23148741,78704,30.25861021,-97.78385793,Entire home/apt,199,2,52,12/18/2016,1.82,2,358
Austin,776859,1739801,78704,30.2398788,-97.7563778,Entire home/apt,199,2,106,8/27/2016,2.18,18,361
Austin,12248028,49175451,78704,30.24762874,-97.73820304,Entire home/apt,199,3,22,2/27/2017,2.14,1,39
Austin,11009454,4353802,78704,30.24816846,-97.75303307,Entire home/apt,200,1,1,3/9/2016,0.08,1,0
Austin,11639964,19791759,78704,30.22498949,-97.75362762,Entire home/apt,200,1,1,3/16/2016,0.08,1,0
Austin,11656917,33351382,78704,30.22505464,-97.75313203,Entire home/apt,200,1,1,3/19/2016,0.08,1,0
Austin,10836072,48032073,78704,30.23020353,-97.76508526,Entire home/apt,200,1,2,3/19/2016,0.15,1,0
Austin,8697580,321037,78704,30.2574141,-97.76331564,Entire home/apt,200,1,3,11/8/2015,0.18,1,0
Austin,11458582,31720074,78704,30.25909904,-97.7468469,Private room,200,1,3,4/11/2016,0.25,1,0
Austin,11540342,22215558,78704,30.24213376,-97.75067572,Entire home/apt,200,1,3,10/16/2016,0.32,1,0
Austin,5394189,1775950,78704,30.23808471,-97.74077805,Entire home/apt,200,1,13,10/16/2016,0.54,2,0
Austin,2357048,12036969,78704,30.23108738,-97.74619028,Entire home/apt,200,1,4,10/4/2015,0.11,1,4
Austin,13299855,447802,78704,30.25712744,-97.75993729,Entire home/apt,200,1,1,10/23/2016,0.22,1,7
Austin,3613678,11827131,78704,30.23825172,-97.7491021,Entire home/apt,200,1,10,2/20/2017,0.42,1,12
Austin,14198704,33992112,78704,30.2556471,-97.74606597,Entire home/apt,200,1,13,3/5/2017,2.64,1,18
Austin,5873295,30498173,78704,30.25579742,-97.76026008,Entire home/apt,200,1,8,7/25/2016,0.45,1,68
Austin,16370196,107217410,78704,30.25120115,-97.7430227,Entire home/apt,200,1,2,2/19/2017,1.15,1,75
Austin,17191475,115726589,78704,30.25928134,-97.74741974,Entire home/apt,200,1,1,2/24/2017,1,1,88
Austin,5324388,21021241,78704,30.23875273,-97.75997765,Entire home/apt,200,1,8,11/13/2016,0.74,1,297
Austin,14489042,53630161,78704,30.25774141,-97.75127568,Entire home/apt,200,1,5,2/19/2017,1.01,1,302
Austin,15058295,22667184,78704,30.24730213,-97.74399894,Entire home/apt,200,1,5,11/13/2016,0.91,1,350
Austin,15284276,97275943,78704,30.24254538,-97.78232344,Entire home/apt,200,1,7,2/19/2017,1.39,1,354
Austin,280450,57304,78704,30.24840357,-97.74614926,Entire home/apt,200,1,8,5/28/2016,0.19,3,359
Austin,962137,5240708,78704,30.23970496,-97.74870026,Entire home/apt,200,1,1,3/13/2013,0.02,1,362
Austin,11167261,58097218,78704,30.25284177,-97.74816342,Shared room,200,1,2,6/19/2016,0.21,1,365
Austin,8502075,43049538,78704,30.26026025,-97.78185792,Entire home/apt,200,2,1,10/13/2015,0.06,1,0
Austin,8341818,18811240,78704,30.25628013,-97.76145959,Entire home/apt,200,2,2,10/12/2015,0.12,1,0
Austin,219168,1134580,78704,30.24502578,-97.74530794,Entire home/apt,200,2,8,10/9/2016,0.13,1,0
Austin,9092183,28075479,78704,30.26501262,-97.76215851,Entire home/apt,200,2,2,5/2/2016,0.17,1,0
Austin,7922035,41775547,78704,30.24734792,-97.77482307,Entire home/apt,200,2,3,10/26/2015,0.17,2,0
Austin,15274860,97195279,78704,30.25930732,-97.74483003,Entire home/apt,200,2,11,11/13/2016,2.19,1,31
Austin,8355807,44042857,78704,30.25240962,-97.75615625,Entire home/apt,200,2,30,3/5/2017,1.73,1,42
Austin,15162534,84335908,78704,30.23639903,-97.76699242,Entire home/apt,200,2,3,11/13/2016,0.6,1,172
Austin,2989481,15219795,78704,30.25887826,-97.77343345,Entire home/apt,200,2,14,1/29/2017,0.53,7,262
Austin,8459742,41654653,78704,30.25115458,-97.74906563,Entire home/apt,200,2,1,10/2/2016,0.19,3,309
Austin,2546012,13035711,78704,30.24337426,-97.77731835,Entire home/apt,200,2,10,10/10/2016,0.3,1,310
Austin,7576657,579290,78704,30.26014668,-97.76915321,Entire home/apt,200,2,12,2/20/2017,0.64,14,317
Austin,838496,4380766,78704,30.25642132,-97.75277315,Entire home/apt,200,2,86,2/24/2017,1.71,2,344
Austin,2310990,8214644,78704,30.25506271,-97.77325365,Entire home/apt,200,2,6,2/20/2017,0.21,1,348
Austin,14993882,94534779,78704,30.25694041,-97.76742026,Entire home/apt,200,2,17,3/6/2017,3.21,1,349
Austin,13802639,4380766,78704,30.25478116,-97.75319051,Entire home/apt,200,2,12,2/26/2017,1.97,2,351
Austin,10358020,3310761,78704,30.26256095,-97.76485182,Entire home/apt,200,2,7,11/10/2016,0.52,2,353
Austin,6311988,78272,78704,30.2254345,-97.76427084,Entire home/apt,200,2,8,10/9/2016,0.46,1,356
Austin,15176735,82469478,78704,30.26490564,-97.76387333,Entire home/apt,200,3,3,1/2/2017,0.58,1,0
Austin,4966325,7761082,78704,30.23825698,-97.77488586,Entire home/apt,200,3,7,10/10/2016,0.3,1,5
Austin,1673475,5270032,78704,30.2508028,-97.7486872,Entire home/apt,200,3,11,10/25/2016,0.3,1,340
Austin,10547747,2293378,78704,30.245502,-97.74783588,Entire home/apt,200,7,3,7/3/2016,0.25,2,204
Austin,8437392,44425359,78704,30.25206583,-97.74485052,Entire home/apt,202,2,3,8/14/2016,0.18,1,0
Austin,3678098,1466043,78704,30.23588046,-97.76942882,Entire home/apt,203,2,10,1/26/2017,0.84,1,356
Austin,286029,1488733,78704,30.25863522,-97.75981264,Entire home/apt,204,2,99,3/5/2017,1.57,22,280
Austin,11060111,6202375,78704,30.22772238,-97.76319931,Entire home/apt,205,1,5,5/19/2016,0.39,1,88
Austin,13779751,25071618,78704,30.25847628,-97.75205947,Entire home/apt,205,2,5,10/23/2016,0.64,1,66
Austin,12704668,69060716,78704,30.22988085,-97.77207508,Entire home/apt,209,1,42,2/26/2017,4.09,1,339
Austin,10657070,53504668,78704,30.23998777,-97.74041013,Entire home/apt,209,2,46,2/28/2017,3.56,1,151
Austin,8771198,80184,78704,30.23483303,-97.76457448,Entire home/apt,209,2,3,4/11/2016,0.19,1,358
Austin,8167639,25223243,78704,30.2519791,-97.74325178,Entire home/apt,209,2,4,10/11/2016,0.33,2,359
Austin,5374761,20915281,78704,30.23832245,-97.78443773,Entire home/apt,210,2,4,10/12/2015,0.17,1,0
Austin,375142,1887493,78704,30.25373875,-97.74519336,Private room,210,2,1,2/18/2013,0.02,3,4
Austin,15034620,2072983,78704,30.26191343,-97.77632213,Entire home/apt,212,2,1,10/23/2016,0.22,1,85
Austin,6935687,20128369,78704,30.25453631,-97.75714106,Entire home/apt,215,1,5,10/3/2016,0.29,1,73
